Date,AMZN,DPZ,BTC,NFLX
2022-01-01 00:00:00+00:00,,,47686.8125,
2022-01-02 00:00:00+00:00,,,47345.21875,
2022-01-03 00:00:00+00:00,,,46458.1171875,
2022-01-03 05:00:00+00:00,170.4044952392578,525.7156372070312,,597.3699951171875
2022-01-04 00:00:00+00:00,,,45897.57421875,
2022-01-04 05:00:00+00:00,167.52200317382812,508.6677551269531,,591.1500244140625
2022-01-05 00:00:00+00:00,,,43569.00390625,
2022-01-05 05:00:00+00:00,164.35699462890625,494.6510009765625,,567.52001953125
2022-01-06 00:00:00+00:00,,,43160.9296875,
2022-01-06 05:00:00+00:00,163.25399780273438,498.3380126953125,,553.2899780273438
2022-01-07 00:00:00+00:00,,,41557.90234375,
2022-01-07 05:00:00+00:00,162.5540008544922,483.1525573730469,,541.0599975585938
2022-01-08 00:00:00+00:00,,,41733.94140625,
2022-01-09 00:00:00+00:00,,,41911.6015625,
2022-01-10 00:00:00+00:00,,,41821.26171875,
2022-01-10 05:00:00+00:00,161.48599243164062,477.65985107421875,,539.8499755859375
2022-01-11 00:00:00+00:00,,,42735.85546875,
2022-01-11 05:00:00+00:00,165.36199951171875,462.2368469238281,,540.8400268554688
2022-01-12 00:00:00+00:00,,,43949.1015625,
2022-01-12 05:00:00+00:00,165.20700073242188,462.6835021972656,,537.219970703125
2022-01-13 00:00:00+00:00,,,42591.5703125,
2022-01-13 05:00:00+00:00,161.21400451660156,457.46636962890625,,519.2000122070312
2022-01-14 00:00:00+00:00,,,43099.69921875,
2022-01-14 05:00:00+00:00,162.13800048828125,449.5219421386719,,525.6900024414062
2022-01-15 00:00:00+00:00,,,43177.3984375,
2022-01-16 00:00:00+00:00,,,43113.87890625,
2022-01-17 00:00:00+00:00,,,42250.55078125,
2022-01-18 00:00:00+00:00,,,42375.6328125,
2022-01-18 05:00:00+00:00,158.91749572753906,443.2691650390625,,510.79998779296875
2022-01-19 00:00:00+00:00,,,41744.328125,
2022-01-19 05:00:00+00:00,156.2989959716797,446.0534973144531,,515.8599853515625
2022-01-20 00:00:00+00:00,,,40680.41796875,
2022-01-20 05:00:00+00:00,151.66749572753906,429.78460693359375,,508.25
2022-01-21 00:00:00+00:00,,,36457.31640625,
2022-01-21 05:00:00+00:00,142.64300537109375,413.1926574707031,,397.5
2022-01-22 00:00:00+00:00,,,35030.25,
2022-01-23 00:00:00+00:00,,,36276.8046875,
2022-01-24 00:00:00+00:00,,,36654.328125,
2022-01-24 05:00:00+00:00,144.54400634765625,433.5572509765625,,387.1499938964844
2022-01-25 00:00:00+00:00,,,36954.00390625,
2022-01-25 05:00:00+00:00,139.98599243164062,414.6656188964844,,366.4200134277344
2022-01-26 00:00:00+00:00,,,36852.12109375,
2022-01-26 05:00:00+00:00,138.87249755859375,402.63507080078125,,359.70001220703125
2022-01-27 00:00:00+00:00,,,37138.234375,
2022-01-27 05:00:00+00:00,139.6374969482422,408.22265625,,386.70001220703125
2022-01-28 00:00:00+00:00,,,37784.33203125,
